Timestamp,AirPressure,AirTemperatureA,AirHumidity,AirTemperatureB,V450,B500,G550,Y570,O600,R650,SoilTemperatureA,SoilTemperatureB,TotalLuminosity
12/29/2022 14:00,994_9091187,4_881835938,83_54797363,6_336285591,82_87562561,103_4205475,49_3633728,61_66291809,45_09873581,66_89783478,2_1171875,3_65625,409_3190346
12/29/2022 15:00,994_8391113,3_008422852,90_61889648,5_178143501,62_35434341,79_9495697,43_58311844,54_53110123,35_72354126,51_28610611,2_2265625,3_40625,327_4277802
12/29/2022 16:00,994_8345337,-0_278755188,99_99694824,2_302929878,18_48753166,18_71326447,9_628721237,11_04135323,9_706764221,16_93058777,2_3515625,2_46875,84_50822259
12/29/2022 17:00,994_4465332,-2_821968079,99_99694824,0_90812403,0_010503427,0_009772791,0_003977167,0_004708466,0_003680057,0_008047404,2_4609375,1_8359375,0_040689312
12/29/2022 18:00,994_6467285,-3_191703796,99_99694824,-0_023425048,0,0,0,0,0_001226686,0,2_5234375,1_3515625,0_001226686
12/29/2022 19:00,994_6716309,-4_624580383,99_99694824,-1_166460991,0_153049946,0_123788685,1_016829014,0_510868609,0_82678622,0_183940649,2_546875,0_859375,2_815263123
12/29/2022 20:00,994_7424316,-5_124679565,99_99694824,-1_54411602,0,0,0,0,0,0,2_53125,0_53125,0
12/29/2022 21:00,995_1414795,-5_48374176,99_99694824,-1_941912651,0,0,0_001325722,0,0_001226686,0,2_5078125,0_2265625,0_002552408
12/29/2022 22:00,994_8182983,-5_778175354,99_99694824,-2_218859673,0,0,0,0,0,0,2_4609375,0_1015625,0
12/29/2022 23:00,994_821106,-6_085548401,99_99694824,-2_450488091,0,0,0,0,0,0,2_3984375,0_0390625,0
12/30/2022 0:00,994_5713501,-6_074874878,99_99694824,-2_465594292,0,0,0,0,0,0,2_3359375,-0_078125,0
12/30/2022 1:00,993_7112427,-5_439353943,99_99694824,-1_901629448,0,0,0,0,0,0,2_2734375,-0_0703125,0
12/30/2022 2:00,993_7207642,-5_605667114,99_99694824,-2_148364067,0,0,0,0,0,0,2_2109375,-0_15625,0
12/30/2022 3:00,993_7764893,-5_937767029,99_99694824,-2_259142876,0,0,0,0,0,0,2_15625,-0_2734375,0
12/30/2022 4:00,993_5513916,-6_337280273,99_99694824,-2_69722271,0,0,0,0,0,0,2_1015625,-0_3515625,0
12/30/2022 5:00,993_4134521,-6_667121887,99_99694824,-2_994311333,0,0,0,0,0,0,2_0546875,-0_46875,0
12/30/2022 6:00,993_6046143,-6_831199646,99_99694824,-3_140337944,0,0,0,0,0,0,2_0078125,-0_5546875,0
12/30/2022 7:00,993_9284668,-6_660377502,99_99694824,-2_999346733,0_003000979,0_001628798,0_001325722,0_001177117,0_001226686,0_002299258,1_96875,-0_625,0_01065856
12/30/2022 8:00,994_1513062,-6_963813782,99_99694824,-3_241045952,7_205350876,8_422515869,4_890589237,4_581337452,3_978142023,4_367440701,1_921875,-0_71875,33_44537616
12/30/2022 9:00,994_25,-3_600219727,99_99694824,-0_219805658,68_97512817,78_87880707,82_35781097,61_12085724,94_38772583,51_93141174,1_890625,-0_046875,437_651741
12/30/2022 10:00,995_0248413,0_262359619,99_99694824,2_801434517,80_68282318,82_49981689,103_0240402,61_08079147,117_2430649,43_21643829,1_8515625,2_0078125,487_7469749
12/30/2022 11:00,994_9715576,3_969848633,87_60986328,5_782391548,93_0222702,91_65158844,113_0033646,68_85778809,124_5427628,48_62408066,1_8359375,4_2734375,539_7018548
12/30/2022 12:00,994_5241699,6_168045044,83_60900879,7_529675484,96_44980621,91_6858139,113_1371307,69_83090973,119_5706253,49_31706238,1_8671875,5_8125,539_9913482
12/30/2022 13:00,994_3223267,10_73469543,75_57373047,10_56602192,94_38504791,88_89506531,107_5760651,69_37306976,107_2381973,50_38690186,1_984375,6_4765625,517_8543472
12/30/2022 14:00,994_215332,11_54721832,71_1151123,11_10984516,76_80323792,70_32865906,87_53078461,55_52550888,80_21247101,37_27313614,2_15625,6_03125,407_6737976
12/30/2022 15:00,994_4448242,5_374633789,92_62084961,7_141949654,45_24876404,40_3127594,30_78459549,25_01019478,25_26850128,18_27565384,2_359375,4_828125,184_9004688
12/30/2022 16:00,995_0064697,2_690376282,99_99694824,4_936444283,13_81050587,13_95391655,6_256083012,6_55300808,4_689620018,5_787232876,2_5546875,3_96875,51_05036641
12/30/2022 17:00,995_5024109,0_885520935,99_99694824,3_458554268,6_905252935,6_976958275,3_128041506,3_27650404,2_344810009,2_893616438,2_68359375,3_4140625,25_5251832
12/30/2022 18:00,995_9983521,-0_919334412,99_99694824,1_980664253,0,0,0,0,0,0,2_8125,2_859375,0
12/30/2022 19:00,996_302002,-1_015991211,99_99694824,1_910168648,0,0,0,0,0,0,2_859375,2_6328125,0
12/30/2022 20:00,996_824707,-0_910346985,99_99694824,1_93534565,0,0,0,0_001177117,0,0,2_8828125,2_6953125,0_001177117
12/30/2022 21:00,996_8607788,-0_745140076,99_99694824,2_041089058,0,0,0,0,0,0,2_890625,2_578125,0
12/30/2022 22:00,997_3727417,-0_770996094,99_99694824,2_005841255,0,0,0,0,0,0,2_8984375,2_59375,0
12/30/2022 23:00,997_6512451,-0_98564148,99_99694824,1_839673042,0,0,0,0,0,0,2_8984375,2_5390625,0
12/31/2022 0:00,997_9202271,-0_880561829,99_99694824,2_020947456,0,0,0,0,0,0,2_8984375,2_5546875,0
12/31/2022 1:00,998_0934448,-1_521705627,99_99694824,1_376416206,0,0,0,0,0,0,2_8984375,2_2890625,0
12/31/2022 2:00,998_2363281,-2_602264404,99_99694824,0_409619391,0,0,0,0,0,0,2_8984375,1_6796875,0
12/31/2022 3:00,998_4006348,-3_626060486,99_99694824,-0_290301263,0,0,0,0,0,0,2_8828125,1_2734375,0
12/31/2022 4:00,998_4125977,-2_86579895,99_99694824,0_233380377,0,0,0,0,0,0,2_859375,1_4921875,0
12/31/2022 5:00,998_3217163,-4_167182922,99_99694824,-0_63774389,0,0,0,0,0,0,2_828125,0_9453125,0
12/31/2022 6:00,998_5943604,-4_554344177,99_99694824,-1_161425591,0,0,0,0,0,0,2_78125,0_6640625,0
12/31/2022 7:00,998_7092285,-4_984764099,99_99694824,-1_448443413,0_00150049,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,2_734375,0_453125,0_008008442
12/31/2022 8:00,999_4399414,-5_260665894,99_99694824,-1_695178032,8_924911499,10_48620415,4_971458435,5_098091602,3_986728668,5_406705856,2_6796875,0_25,38_87410021
12/31/2022 9:00,999_9096069,-2_537643433,99_99694824,0_691601813,50_44345856,55_28304672,58_61150742,40_14438248,66_36370087,31_97923279,2_6171875,1_9921875,302_8253288
12/31/2022 10:00,1000_213135,1_924491882,99_99694824,4_090497017,80_16419983,82_51570129,101_6095734,58_90816879,108_7313232,45_76189041,2_5546875,4_1640625,477_6908569
12/31/2022 11:00,999_6270142,5_5887146,91_83654785,7_454144478,88_52210236,83_93156433,113_3523254,65_06215668,124_6638412,43_62152481,2_5546875,5_59375,519_1535148
12/31/2022 12:00,999_4336548,9_614250183,82_72094727,10_77750874,90_97454834,84_74441528,106_0068054,64_47158813,110_7706757,44_52592468,2_625,7_5703125,501_4939575
12/31/2022 13:00,998_5705566,13_05988312,78_8269043,13_09882832,125_6053009,127_445755,128_4822388,100_3232346,125_4652252,82_34431458,2_765625,8_25,689_6660691
12/31/2022 14:00,998_6341553,13_56335449,79_7668457,13_38081074,93_34324646,90_81072235,105_5015106,73_32273865,96_81467438,53_46714783,2_96875,8_375,513_2600403
12/31/2022 15:00,998_2870483,9_97555542,89_15405273,11_5579958,46_57819748,41_90083694,53_07661819,31_95282745,41_01914597,19_62876701,3_2109375,7_7265625,234_156393
12/31/2022 16:00,998_5444336,4_654815674,99_99694824,6_673657417,14_41370296,14_54842758,6_681640148,6_855526447,5_049038887,5_951629639,3_4453125,5_6796875,53_49996566
12/31/2022 17:00,998_486084,1_518798828,99_99694824,4_171063423,0_019506365,0_017916782,0_006628611,0_005885583,0_004906743,0_009197033,3_6484375,4_6015625,0_064041117
12/31/2022 18:00,998_6443787,0_864170074,99_99694824,3_649899482,0_009753183,0_008958391,0_003314306,0_002942791,0_002453372,0_004598517,3_73828125,4_2421875,0_032020559
12/31/2022 19:00,998_8026733,0_209541321,99_99694824,3_128735542,0,0,0,0,0,0,3_828125,3_8828125,0
12/31/2022 20:00,999_1610718,-0_904731751,99_99694824,1_970593452,0,0,0,0,0,0,3_8515625,3_328125,0
12/31/2022 21:00,999_1936035,-2_011131287,99_99694824,1_185070992,0,0,0,0,0,0,3_8359375,2_828125,0
12/31/2022 22:00,999_4922485,-2_310623169,99_99694824,0_862805426,0,0,0,0,0,0,3_8046875,2_578125,0
12/31/2022 23:00,999_7365723,-2_683174133,99_99694824,0_490185797,0,0,0,0,0,0,3_7578125,2_375,0
1/1/2023 0:00,999_776123,-2_805107117,99_99694824,0_384442389,0,0,0,0,0,0,3_703125,2_203125,0
1/1/2023 1:00,999_9129639,-3_014137268,99_99694824,0_157849371,0,0,0,0,0,0,3_640625,1_9765625,0
1/1/2023 2:00,1000_065063,-3_177093506,99_99694824,0_047070555,0,0,0,0,0,0,3_578125,1_859375,0
1/1/2023 3:00,1000_099976,-2_434249878,99_99694824,0_65131861,0,0,0,0,0,0,3_5078125,2_0234375,0
1/1/2023 4:00,999_8803711,-2_042602539,99_99694824,1_008831978,0,0,0,0,0,0,3_4453125,2_2421875,0
1/1/2023 5:00,999_7712402,-1_557670593,99_99694824,1_386487007,0,0,0,0,0,0,3_390625,2_3203125,0
1/1/2023 6:00,1000_012756,-1_799850464,99_99694824,1_175000191,0,0,0,0,0,0,3_3515625,2_2265625,0
1/1/2023 7:00,1000_043823,-2_306694031,99_99694824,0_767132819,0_00150049,0_001628798,0,0,0,0_001149629,3_3125,2_0078125,0_004278917
1/1/2023 8:00,1000_419067,-2_629226685,99_99694824,0_495221198,6_52712965,7_003832817,2_677958965,2_993407488,2_084139109,3_261497736,3_28125,1_828125,24_54796576
1/1/2023 9:00,1001_220337,-1_094093323,99_99694824,2_121655464,66_46831512,76_72434235,74_29836273,61_00847626,80_56941223,49_80832291,3_25,2_9921875,408_8772316
1/1/2023 10:00,1001_470154,4_687973022,99_99694824,6_754223824,120_4837494,152_8244324,120_50354,106_0853653,128_0821991,102_6199265,3_21875,5_6796875,730_5992127
1/1/2023 11:00,1001_457886,7_01259613,93_12438965,8_813702583,87_35775757,84_06798553,104_9753189,63_3117981,113_610733,44_2130127,3_234375,6_3125,497_5366058
1/1/2023 12:00,1001_052124,11_81300354,80_67016602,12_75642109,128_4916687,134_6871643,127_3632126,99_31163788,131_5844574,92_028862,3_3125,8_796875,713_4670029
1/1/2023 13:00,1000_341187,16_65274048,72_74169922,16_70417595,123_0646439,130_434845,133_7380524,102_4419327,131_005661,82_19918823,3_4609375,10_125,702_8843232
1/1/2023 14:00,1000_066956,20_20121765,72_04284668,18_86436272,89_33315277,90_72732544,82_02640533,67_4405365,75_69142151,56_90204239,3_6796875,10_4140625,462_1208839
1/1/2023 15:00,1000_039307,13_15034485,90_96984863,14_38789082,47_440979,50_23213959,40_56047058,32_79682159,34_72011566,28_93271637,3_9453125,9_2890625,234_6832428
1/1/2023 16:00,1000_104919,8_050445557,99_99694824,9_533764839,20_92432594,22_30313683,10_69460106,12_14901924,10_02815628,14_60028934,4_203125,7_4453125,90_69952869
1/1/2023 17:00,1000_15155,4_600318909,99_99694824,6_900250435,0_040513217,0_035833564,0_014582944,0_015302515,0_012266858,0_021842953,4_4296875,6_34375,0_14034205
1/1/2023 18:00,1000_361511,3_038208008,99_99694824,5_565869331,0,0,0,0,0,0,4_578125,5_671875,0
1/1/2023 19:00,1000_808533,2_52910614,99_99694824,5_057293892,0,0,0,0,0,0,4_6640625,5_3046875,0
1/1/2023 20:00,1001_12915,2_045310974,99_99694824,4_785382271,0,0,0,0_001177117,0,0,4_703125,5_1171875,0_001177117
1/1/2023 21:00,1001_205933,1_630615234,99_99694824,4_286877632,0,0,0,0,0,0,4_7109375,4_875,0
1/1/2023 22:00,1001_244507,1_068138123,99_99694824,3_677594185,0,0,0_001325722,0,0_001226686,0,4_703125,4_46875,0_002552408
1/1/2023 23:00,1001_425537,0_268547058,99_99694824,4_483258247,0,0,0,0,0,0,4_6875,4_1953125,0
1/2/2023 0:00,1001_240295,0_326416016,99_99694824,4_478222847,0,0,0,0,0,0,4_65625,4_140625,0
1/2/2023 1:00,1001_078308,-0_580497742,99_99694824,3_697735786,0,0,0,0,0,0,4_6171875,3_625,0
1/2/2023 2:00,1000_60437,-1_420562744,99_99694824,3_043133736,0,0,0,0,0,0,4_578125,3_25,0
1/2/2023 3:00,1000_872498,-1_953811646,99_99694824,2_589947701,0,0,0,0,0,0,4_515625,2_953125,0
1/2/2023 4:00,1000_62323,-1_989212036,99_99694824,2_539593697,0,0,0,0,0,0,4_453125,2_796875,0
1/2/2023 5:00,1000_932373,-2_609565735,99_99694824,1_915204048,0,0,0,0,0,0,4_3828125,2_5546875,0
1/2/2023 6:00,1000_987488,-2_611816406,99_99694824,1_93534565,0,0,0,0,0,0,4_3046875,2_40625,0
1/2/2023 7:00,1000_742249,-2_718017578,99_99694824,1_824566841,0_00150049,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,4_2265625,2_2734375,0_008008442
1/2/2023 8:00,1001_314514,-3_09336853,99_99694824,1_577832222,7_272873402,7_373570442,3_507860899,3_57961154,2_8581779,3_464982271,4_15625,2_125,28_05707645
1/2/2023 9:00,1001_18927,-0_292800903,99_99694824,2_408673286,54_63582611,65_00859833,47_3110466,41_45686722,47_28873825,39_88753128,4_078125,3_5234375,295_5886078
1/2/2023 10:00,1001_908386,1_722770691,99_99694824,3_8739748,85_45288086,97_29627228,65_64710999,59_82459641,63_34850693,55_66734314,4_0078125,4_6328125,427_2367096
1/2/2023 11:00,1001_406006,8_633712769,92_33398438,10_3494997,89_00745392,82_70173645,120_990448,66_85449219,132_1772003,43_27255249,3_984375,7_3984375,535_0038833
1/2/2023 12:00,1000_527954,13_72799683,78_07006836,14_44328022,116_0872498,117_8262558,137_8659973,92_95836639,142_0065155,72_36843872,4_03125,9_953125,679_1128235
1/2/2023 13:00,999_5350952,18_02268219,68_50585938,17_94791985,112_0067215,114_960228,126_6838989,87_64618683,123_3108673,72_36644745,4_171875,11_15625,636_97435
1/2/2023 14:00,998_7906494,20_84741211,66_05834961,18_83918571,87_36723328,80_94806671,101_1138229,66_80541229,92_89853668,48_90198898,4_4140625,10_8671875,478_0350608
1/2/2023 15:00,998_741272,13_08966827,84_07287598,14_1310854,50_30841446,45_05256271,56_29944229,35_34527588,45_85842133,25_0251255,4_6796875,9_78125,257_8892422
1/2/2023 16:00,998_5153809,7_608222961,99_99694824,9_428021431,16_73345947,17_28317833,8_936693192,8_908417702,6_940588474,7_422005653,4_9453125,7_75,66_22434282
1/2/2023 17:00,998_456665,5_634231567,99_99694824,7_464215279,0_048015665,0_04071996,0_015908668,0_015302515,0_012266858,0_020693325,5_15625,6_8828125,0_15290699
1/2/2023 18:00,998_2828674,3_938102722,99_99694824,6_197812081,0_024007833,0_02035998,0_007954334,0_008239816,0_006133429,0_010346662,5_2578125,6_25,0_077042053
1/2/2023 19:00,998_1090698,2_241973877,99_99694824,4_931408882,0,0,0,0_001177117,0,0,5_359375,5_6171875,0_001177117
1/2/2023 20:00,997_8822632,0_919799805,99_99694824,3_818585396,0,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,5_3828125,5_0703125,0_006507952
1/2/2023 21:00,997_5742798,-0_140525818,99_99694824,2_761151314,0,0,0,0,0_001226686,0_001149629,5_3671875,4_515625,0_002376315
1/2/2023 22:00,997_3101807,-1_041267395,99_99694824,2_000805855,0,0,0,0,0,0,5_328125,4_0703125,0
1/2/2023 23:00,997_0266113,-1_838058472,99_99694824,1_245495796,0,0,0,0,0_001226686,0,5_2578125,3_6328125,0_001226686
1/3/2023 0:00,996_9644775,-2_167900085,99_99694824,0_993725836,0,0,0,0,0,0,5_1796875,3_375,0
1/3/2023 1:00,996_758667,-2_348831177,99_99694824,0_721814215,0,0,0,0,0,0,5_0859375,3_1484375,0
1/3/2023 2:00,996_3803101,-2_760154724,99_99694824,0_374371588,0,0,0,0,0,0,4_9921875,2_921875,0
1/3/2023 3:00,996_2458496,-2_92816925,99_99694824,0_318982184,0,0,0,0,0,0,4_890625,2_7734375,0
1/3/2023 4:00,996_2684326,-2_715766907,99_99694824,1_869885445,0,0,0,0,0,0,4_7890625,2_671875,0
1/3/2023 5:00,996_6087646,-3_309150696,99_99694824,-0_119097658,0,0,0,0,0,0,4_6875,2_3203125,0
1/3/2023 6:00,996_8314209,-3_596847534,99_99694824,-0_340655267,0,0,0,0,0,0,4_5859375,2_078125,0
1/3/2023 7:00,997_3295288,-3_449623108,99_99694824,-0_234911859,0_00150049,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,4_4921875,2,0_008008442
1/3/2023 8:00,997_7139282,-3_24508667,99_99694824,0_026928956,6_302056313,7_096674442,3_934743643,3_79031539,3_541441917,3_990362406,4_390625,1_96875,28_65559411
1/3/2023 9:00,998_3682861,-0_986763001,99_99694824,2_141797066,47_6446991,48_64497375,67_02232361,37_96463394,80_0845108,27_87035942,4_296875,3_6953125,309_2315006
1/3/2023 10:00,998_9349365,3_86252594,99_99694824,6_149975777,78_10218048,77_47847748,106_392334,59_76070023,112_7188721,40_34806824,4_21875,6_0234375,474_8006325
1/3/2023 11:00,998_8981934,9_449607849,92_56591797,11_00913715,89_48419189,85_85668182,116_6856537,66_56986237,126_1094284,43_79320526,4_1953125,8,528_4990234
1/3/2023 12:00,998_6154175,13_80609894,78_05786133,14_52888203,94_84926605,87_56827545,118_6306,68_91858673,123_6301117,45_7698288,4_2578125,9_9609375,539_3666687
1/3/2023 13:00,998_3468018,17_54450226,70_84655762,17_52998161,92_8884201,84_98967743,106_8983536,65_58272552,105_192543,44_74443817,4_4140625,10_59375,500_2961578
1/3/2023 14:00,998_1476441,14_62284088,77_00653077,15_18600226,75_71575928,69_50357437,83_6444893,53_1395874,77_84821318,37_463974,4_64453125,9_80859375,397_3155975
1/3/2023 15:00,997_9484863,11_7011795,83_16650391,12_8420229,58_54309845,54_01747131,60_390625,40_69644928,50_50388336,30_18350983,4_875,9_0234375,294_3350372
1/3/2023 16:00,998_3908081,7_567207336,99_99694824,9_518658638,8_833381653,10_25654316,5_212739468,5_923250198,4_278679848,5_874604702,5_1015625,7_71875,40_37919903
1/3/2023 17:00,999_1309509,6_725463867,99_99694824,8_846432686,4_417441071,5_129085979,2_607032595,2_962213657,2_139953267,2_937877166,5_2578125,7_29296875,20_19360374
1/3/2023 18:00,999_8710938,5_883720398,99_99694824,8_174206734,0_00150049,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,5_4140625,6_8671875,0_008008442
1/3/2023 19:00,1000_639038,5_70615387,99_99694824,7_922436714,0_00150049,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,5_4921875,6_9140625,0_008008442
1/3/2023 20:00,1000_930237,5_630859375,99_99694824,7_650525093,0_00150049,0_001628798,0_001325722,0_002354233,0_001226686,0_001149629,5_546875,6_8046875,0_009185558
1/3/2023 21:00,1001_117554,4_712135315,99_99694824,6_870038033,0_00150049,0_001628798,0_001325722,0_002354233,0_001226686,0_001149629,5_5859375,6_6171875,0_009185558
1/3/2023 22:00,1001_277344,4_374992371,99_99694824,6_613232613,0_00150049,0_001628798,0_001325722,0_002354233,0_001226686,0_001149629,5_6171875,6_5,0_009185558
1/3/2023 23:00,1001_364868,4_399711609,99_99694824,6_663586617,0_00150049,0_001628798,0_001325722,0_002354233,0_001226686,0_001149629,5_6328125,6_4296875,0_009185558
1/4/2023 0:00,1001_484924,4_4766922,99_99694824,6_734082222,0_00150049,0_001628798,0_001325722,0_001177117,0_001226686,0_001149629,5_6484375,6_3828125,0_008008442
1/4/2023 1:00,1001_547424,4_371051789,99_99694824,6_688763618,0_00150049,0_000814399,0_001325722,0_001177117,0_001226686,0_001149629,5_65234375,6_29296875,0_007194042
1/4/2023 2:00,1001_609924,4_265411377,99_99694824,6_643445015,0_00150049,0,0_001325722,0_001177117,0_001226686,0_001149629,5_65625,6_203125,0_006379643
1/4/2023 3:00,1002_067139,3_978279114,99_99694824,6_265789986,0_00150049,0,0_001325722,0_001177117,0_001226686,0,5_6640625,5_9609375,0_005230014
1/4/2023 4:00,1001_985107,3_1039505,94_1619873,6_945569038,0_00150049,0,0_001325722,0_001177117,0_001226686,0,5_6640625,5_8515625,0_005230014
1/4/2023 5:00,1002_023621,2_548774719,93_86901855,6_507489204,0,0,0_001325722,0_001177117,0_001226686,0,5_65625,5_6484375,0_003729525
1/4/2023 6:00,1002_196777,2_249275208,99_99694824,6_230542183,0,0,0_001325722,0_001177117,0,0,5_6484375,5_5390625,0_002502839
1/4/2023 7:00,1002_581192,2_441869736,99_99694824,5_980031014,28_1110611,27_74269868,31_37694797,21_45916912,37_36684418,24_31940079,5_623046875,5_564453125,170_3761218
1/4/2023 8:00,1002_965606,2_634464264,99_99694824,5_729519844,56_2221222,55_48539735,62_75257021,42_91716113,74_73368835,48_63880158,5_59765625,5_58984375,340_7497408
1/4/2023 9:00,1003_350021,2_827058792,99_99694824,5_479008675,84_3331833,83_22809603,94_12819246,64_37515313,112_1005325,72_95820236,5_572265625,5_615234375,511_1233598
1/4/2023 10:00,1003_734436,3_01965332,99_99694824,5_228497505,112_4442444,110_9707947,125_5038147,85_83314514,149_4673767,97_27760315,5_546875,5_640625,681_4969788
1/4/2023 11:00,1003_65509,5_907318115,85_30578613,7_509533882,93_75527191,92_4681778,114_6989517,68_44520569,122_9064178,48_4378624,5_5234375,7_3359375,540_7118873
1/4/2023 12:00,1002_950623,7_862770081,76_48925781,8_77341938,97_60999298,90_72142029,116_1782532,69_33617401,121_0965424,47_93457413,5_53125,8_3671875,542_876957
1/4/2023 13:00,1002_05249,9_500740051,71_29821777,10_56098652,95_45115662,87_07987976,108_0351181,66_6647644,106_8755722,47_31301498,5_5859375,8_7734375,511_4195061
1/4/2023 14:00,1001_537659,12_29006195,59_6496582,13_96995258,87_30340576,80_73288727,95_72346497,62_75507736,88_75192261,47_06489182,5_6640625,8_2578125,462_3316498
1/4/2023 15:00,1000_943542,5_475776672,81_65893555,7_287976265,76_41242981,83_96944427,42_12614822,51_46235657,40_4818573,56_38355637,5_7578125,7_421875,350_8357925
1/4/2023 16:00,1000_616699,4_004127502,88_06152344,6_19025898,26_60818291,29_10499763,14_05530739,15_67919159,11_6670084,15_91776466,5_8359375,6_546875,113_0324526
